year,country,animal_id,order,family,genus,binomial,pregnant_mod,lactating_mod,specimen_id,specimen_type_group,test_requested,test_requested_protocol,test_requested_mod,test_requested_viral_family,diagnostic_laboratory_name,test_id,confirmation_result_mod,virus_detected,viral_species
2012,Brazil,182876,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,0,1,871830,blood products,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"Center for Infection and Immunity, Columbia University",842323,Negative,0,NA
2012,Brazil,182876,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,0,1,871830,blood products,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"Center for Infection and Immunity, Columbia University",842813,Negative,0,NA
2012,Brazil,182881,Chiroptera,Mormoopidae,Pteronotus,Pteronotus parnellii,0,0,871761,oral/nasal/oropharyngeal swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"Center for Infection and Immunity, Columbia University",842133,Negative,0,NA
2012,Brazil,182881,Chiroptera,Mormoopidae,Pteronotus,Pteronotus parnellii,0,0,871761,oral/nasal/oropharyngeal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"Center for Infection and Immunity, Columbia University",843105,Negative,0,NA
2012,Brazil,182881,Chiroptera,Mormoopidae,Pteronotus,Pteronotus parnellii,0,0,871790,feces,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"Center for Infection and Immunity, Columbia University",842134,Negative,0,NA
2012,Brazil,182881,Chiroptera,Mormoopidae,Pteronotus,Pteronotus parnellii,0,0,871790,feces,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"Center for Infection and Immunity, Columbia University",843106,Negative,0,NA
2012,Brazil,182881,Chiroptera,Mormoopidae,Pteronotus,Pteronotus parnellii,0,0,871791,uro/urogenital swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"Center for Infection and Immunity, Columbia University",842135,Negative,0,NA
2012,Brazil,182881,Chiroptera,Mormoopidae,Pteronotus,Pteronotus parnellii,0,0,871791,uro/urogenital swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"Center for Infection and Immunity, Columbia University",843107,Negative,0,NA
2012,Brazil,182881,Chiroptera,Mormoopidae,Pteronotus,Pteronotus parnellii,0,0,871792,blood products,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"Center for Infection and Immunity, Columbia University",842266,Negative,0,NA
2012,Brazil,182881,Chiroptera,Mormoopidae,Pteronotus,Pteronotus parnellii,0,0,871792,blood products,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"Center for Infection and Immunity, Columbia University",843108,Negative,0,NA
2012,Brazil,182887,Chiroptera,Phyllostomidae,Dermanura,Dermanura gnoma,0,1,871764,oral/nasal/oropharyngeal swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"Center for Infection and Immunity, Columbia University",842163,Negative,0,NA
2012,Brazil,182887,Chiroptera,Phyllostomidae,Dermanura,Dermanura gnoma,0,1,871764,oral/nasal/oropharyngeal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"Center for Infection and Immunity, Columbia University",842937,Negative,0,NA
2012,Brazil,182887,Chiroptera,Phyllostomidae,Dermanura,Dermanura gnoma,0,1,871765,uro/urogenital swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"Center for Infection and Immunity, Columbia University",842164,Negative,0,NA
2012,Brazil,182887,Chiroptera,Phyllostomidae,Dermanura,Dermanura gnoma,0,1,871765,uro/urogenital swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"Center for Infection and Immunity, Columbia University",842938,Negative,0,NA
2012,Brazil,182887,Chiroptera,Phyllostomidae,Dermanura,Dermanura gnoma,0,1,871767,rectal/anal swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"Center for Infection and Immunity, Columbia University",842165,Negative,0,NA
2012,Brazil,182887,Chiroptera,Phyllostomidae,Dermanura,Dermanura gnoma,0,1,871767,rectal/anal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"Center for Infection and Immunity, Columbia University",842939,Negative,0,NA
2012,Brazil,182887,Chiroptera,Phyllostomidae,Dermanura,Dermanura gnoma,0,1,871768,blood products,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,"Center for Infection and Immunity, Columbia University",842166,Negative,0,NA
2012,Brazil,182887,Chiroptera,Phyllostomidae,Dermanura,Dermanura gnoma,0,1,871768,blood products,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,"Center for Infection and Immunity, Columbia University",842940,Negative,0,NA
2013,Rwanda,184765,Chiroptera,Pteropodidae,Eidolon,Eidolon helvum,1,0,881298,rectal/anal swab,Coronaviruses,"Modified Watanabe et al, RdRp gene","Coronaviridae, Coronaviruses: Anthony, RdRp",Coronaviridae,MUWRP,498473,Positive,1,Eidolon bat coronavirus/Kenya/KY24/2006
2013,Vietnam,185903,Chiroptera,Pteropodidae,Pteropus,Pteropus lylei,0,0,886131,oral/nasal/oropharyngeal swab,Coronaviruses,"Modified Watanabe et al, RdRp gene","Coronaviridae, Coronaviruses: Anthony, RdRp",Coronaviridae,Regional Animal Health Office No. 6,756687,Negative,0,NA
2013,Vietnam,185903,Chiroptera,Pteropodidae,Pteropus,Pteropus lylei,0,0,886131,oral/nasal/oropharyngeal swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,Regional Animal Health Office No. 6,755032,Negative,0,NA
2013,Vietnam,185903,Chiroptera,Pteropodidae,Pteropus,Pteropus lylei,0,0,886131,oral/nasal/oropharyngeal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,Regional Animal Health Office No. 6,756868,Negative,0,NA
2013,Vietnam,185903,Chiroptera,Pteropodidae,Pteropus,Pteropus lylei,0,0,886131,oral/nasal/oropharyngeal swab,Rhabdoviruses,"Unpublished CII, L pol gene","Rhabdoviridae, Rhabdoviruses: Anthony, L pol",Rhabdoviridae,Regional Animal Health Office No. 6,756959,Negative,0,NA
2013,Vietnam,185903,Chiroptera,Pteropodidae,Pteropus,Pteropus lylei,0,0,886133,rectal/anal swab,Coronaviruses,"Modified Watanabe et al, RdRp gene","Coronaviridae, Coronaviruses: Anthony, RdRp",Coronaviridae,Regional Animal Health Office No. 6,756899,Negative,0,NA
2013,Vietnam,185903,Chiroptera,Pteropodidae,Pteropus,Pteropus lylei,0,0,886133,rectal/anal swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,Regional Animal Health Office No. 6,755044,Negative,0,NA
2013,Vietnam,185903,Chiroptera,Pteropodidae,Pteropus,Pteropus lylei,0,0,886133,rectal/anal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,Regional Animal Health Office No. 6,756869,Negative,0,NA
2013,Vietnam,185903,Chiroptera,Pteropodidae,Pteropus,Pteropus lylei,0,0,886133,rectal/anal swab,Rhabdoviruses,"Unpublished CII, L pol gene","Rhabdoviridae, Rhabdoviruses: Anthony, L pol",Rhabdoviridae,Regional Animal Health Office No. 6,756960,Negative,0,NA
2013,Vietnam,185918,Chiroptera,Pteropodidae,Pteropus,Pteropus lylei,0,1,886121,oral/nasal/oropharyngeal swab,Coronaviruses,"Modified Watanabe et al, RdRp gene","Coronaviridae, Coronaviruses: Anthony, RdRp",Coronaviridae,Regional Animal Health Office No. 6,756992,Negative,0,NA
2013,Vietnam,185918,Chiroptera,Pteropodidae,Pteropus,Pteropus lylei,0,1,886121,oral/nasal/oropharyngeal swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,Regional Animal Health Office No. 6,755016,Negative,0,NA
2013,Vietnam,185918,Chiroptera,Pteropodidae,Pteropus,Pteropus lylei,0,1,886121,oral/nasal/oropharyngeal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,Regional Animal Health Office No. 6,757014,Negative,0,NA
2013,Vietnam,185918,Chiroptera,Pteropodidae,Pteropus,Pteropus lylei,0,1,886121,oral/nasal/oropharyngeal swab,Rhabdoviruses,"Unpublished CII, L pol gene","Rhabdoviridae, Rhabdoviruses: Anthony, L pol",Rhabdoviridae,Regional Animal Health Office No. 6,755766,Negative,0,NA
2013,Vietnam,185918,Chiroptera,Pteropodidae,Pteropus,Pteropus lylei,0,1,886123,rectal/anal swab,Coronaviruses,"Modified Watanabe et al, RdRp gene","Coronaviridae, Coronaviruses: Anthony, RdRp",Coronaviridae,Regional Animal Health Office No. 6,756993,Negative,0,NA
2013,Vietnam,185918,Chiroptera,Pteropodidae,Pteropus,Pteropus lylei,0,1,886123,rectal/anal swab,Coronaviruses,"Quan et al, RdRp gene","Coronaviridae, Coronaviruses: Quan, RdRp",Coronaviridae,Regional Animal Health Office No. 6,755017,Negative,0,NA
2013,Vietnam,185918,Chiroptera,Pteropodidae,Pteropus,Pteropus lylei,0,1,886123,rectal/anal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,Regional Animal Health Office No. 6,757081,Negative,0,NA
2013,Vietnam,185918,Chiroptera,Pteropodidae,Pteropus,Pteropus lylei,0,1,886123,rectal/anal swab,Rhabdoviruses,"Unpublished CII, L pol gene","Rhabdoviridae, Rhabdoviruses: Anthony, L pol",Rhabdoviridae,Regional Animal Health Office No. 6,755767,Negative,0,NA
2013,Cambodia,186844,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus coromandra,0,1,895020,rectal/anal swab,Astroviruses,"Chu et al, RdRp gene","Astroviridae, Astroviruses: Chu, RdRp",Astroviridae,Institut Pasteur Cambodia,403854,Negative,0,NA
2013,Cambodia,186844,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus coromandra,0,1,895020,rectal/anal swab,Coronaviruses,"Modified Watanabe et al, RdRp gene","Coronaviridae, Coronaviruses: Anthony, RdRp",Coronaviridae,Institut Pasteur Cambodia,402643,Negative,0,NA
2013,Cambodia,186844,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus coromandra,0,1,895020,rectal/anal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,Institut Pasteur Cambodia,408652,Negative,0,NA
2013,Cambodia,186844,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus coromandra,0,1,895021,oral/nasal/oropharyngeal swab,Astroviruses,"Chu et al, RdRp gene","Astroviridae, Astroviruses: Chu, RdRp",Astroviridae,Institut Pasteur Cambodia,403855,Negative,0,NA
2013,Cambodia,186844,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus coromandra,0,1,895021,oral/nasal/oropharyngeal swab,Coronaviruses,"Modified Watanabe et al, RdRp gene","Coronaviridae, Coronaviruses: Anthony, RdRp",Coronaviridae,Institut Pasteur Cambodia,402644,Negative,0,NA
2013,Cambodia,186844,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus coromandra,0,1,895021,oral/nasal/oropharyngeal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,Institut Pasteur Cambodia,408653,Negative,0,NA
2013,Cambodia,186844,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus coromandra,0,1,895022,feces,Astroviruses,"Chu et al, RdRp gene","Astroviridae, Astroviruses: Chu, RdRp",Astroviridae,Institut Pasteur Cambodia,403856,Negative,0,NA
2013,Cambodia,186846,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus coromandra,0,1,895027,rectal/anal swab,Astroviruses,"Chu et al, RdRp gene","Astroviridae, Astroviruses: Chu, RdRp",Astroviridae,Institut Pasteur Cambodia,403858,Negative,0,NA
2013,Cambodia,186846,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus coromandra,0,1,895027,rectal/anal swab,Coronaviruses,"Modified Watanabe et al, RdRp gene","Coronaviridae, Coronaviruses: Anthony, RdRp",Coronaviridae,Institut Pasteur Cambodia,402641,Negative,0,NA
2013,Cambodia,186846,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus coromandra,0,1,895027,rectal/anal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,Institut Pasteur Cambodia,408650,Negative,0,NA
2013,Cambodia,186846,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus coromandra,0,1,895030,oral/nasal/oropharyngeal swab,Astroviruses,"Chu et al, RdRp gene","Astroviridae, Astroviruses: Chu, RdRp",Astroviridae,Institut Pasteur Cambodia,403853,Negative,0,NA
2013,Cambodia,186846,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus coromandra,0,1,895030,oral/nasal/oropharyngeal swab,Coronaviruses,"Modified Watanabe et al, RdRp gene","Coronaviridae, Coronaviruses: Anthony, RdRp",Coronaviridae,Institut Pasteur Cambodia,402642,Negative,0,NA
2013,Cambodia,186846,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus coromandra,0,1,895030,oral/nasal/oropharyngeal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,Institut Pasteur Cambodia,408651,Negative,0,NA
2013,Cambodia,186847,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus coromandra,0,1,895023,rectal/anal swab,Astroviruses,"Chu et al, RdRp gene","Astroviridae, Astroviruses: Chu, RdRp",Astroviridae,Institut Pasteur Cambodia,403859,Negative,0,NA
2013,Cambodia,186847,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus coromandra,0,1,895023,rectal/anal swab,Coronaviruses,"Modified Watanabe et al, RdRp gene","Coronaviridae, Coronaviruses: Anthony, RdRp",Coronaviridae,Institut Pasteur Cambodia,402645,Negative,0,NA
2013,Cambodia,186847,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus coromandra,0,1,895023,rectal/anal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,Institut Pasteur Cambodia,408654,Negative,0,NA
2013,Cambodia,186847,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus coromandra,0,1,895024,oral/nasal/oropharyngeal swab,Astroviruses,"Chu et al, RdRp gene","Astroviridae, Astroviruses: Chu, RdRp",Astroviridae,Institut Pasteur Cambodia,403861,Negative,0,NA
2013,Cambodia,186847,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus coromandra,0,1,895024,oral/nasal/oropharyngeal swab,Coronaviruses,"Modified Watanabe et al, RdRp gene","Coronaviridae, Coronaviruses: Anthony, RdRp",Coronaviridae,Institut Pasteur Cambodia,402646,Negative,0,NA
2013,Cambodia,186847,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus coromandra,0,1,895024,oral/nasal/oropharyngeal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,Institut Pasteur Cambodia,408619,Negative,0,NA
2013,Cambodia,186848,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus coromandra,0,1,895025,rectal/anal swab,Astroviruses,"Chu et al, RdRp gene","Astroviridae, Astroviruses: Chu, RdRp",Astroviridae,Institut Pasteur Cambodia,403862,Negative,0,NA
2013,Cambodia,186848,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus coromandra,0,1,895025,rectal/anal swab,Coronaviruses,"Modified Watanabe et al, RdRp gene","Coronaviridae, Coronaviruses: Anthony, RdRp",Coronaviridae,Institut Pasteur Cambodia,402647,Negative,0,NA
2013,Cambodia,186848,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus coromandra,0,1,895025,rectal/anal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,Institut Pasteur Cambodia,408453,Negative,0,NA
2013,Cambodia,186848,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus coromandra,0,1,895046,oral/nasal/oropharyngeal swab,Astroviruses,"Chu et al, RdRp gene","Astroviridae, Astroviruses: Chu, RdRp",Astroviridae,Institut Pasteur Cambodia,403860,Negative,0,NA
2013,Cambodia,186848,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus coromandra,0,1,895046,oral/nasal/oropharyngeal swab,Coronaviruses,"Modified Watanabe et al, RdRp gene","Coronaviridae, Coronaviruses: Anthony, RdRp",Coronaviridae,Institut Pasteur Cambodia,402648,Negative,0,NA
2013,Cambodia,186848,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus coromandra,0,1,895046,oral/nasal/oropharyngeal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,Institut Pasteur Cambodia,408454,Negative,0,NA
2013,Cambodia,186849,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus coromandra,0,1,895028,rectal/anal swab,Astroviruses,"Chu et al, RdRp gene","Astroviridae, Astroviruses: Chu, RdRp",Astroviridae,Institut Pasteur Cambodia,403863,Negative,0,NA
2013,Cambodia,186849,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus coromandra,0,1,895028,rectal/anal swab,Coronaviruses,"Modified Watanabe et al, RdRp gene","Coronaviridae, Coronaviruses: Anthony, RdRp",Coronaviridae,Institut Pasteur Cambodia,402649,Negative,0,NA
2013,Cambodia,186849,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus coromandra,0,1,895028,rectal/anal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,Institut Pasteur Cambodia,408455,Negative,0,NA
2013,Cambodia,186849,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus coromandra,0,1,895029,oral/nasal/oropharyngeal swab,Astroviruses,"Chu et al, RdRp gene","Astroviridae, Astroviruses: Chu, RdRp",Astroviridae,Institut Pasteur Cambodia,403864,Negative,0,NA
2013,Cambodia,186849,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus coromandra,0,1,895029,oral/nasal/oropharyngeal swab,Coronaviruses,"Modified Watanabe et al, RdRp gene","Coronaviridae, Coronaviruses: Anthony, RdRp",Coronaviridae,Institut Pasteur Cambodia,402650,Negative,0,NA
2013,Cambodia,186849,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus coromandra,0,1,895029,oral/nasal/oropharyngeal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,Institut Pasteur Cambodia,408456,Negative,0,NA
2013,Cambodia,186850,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus coromandra,0,1,895031,oral/nasal/oropharyngeal swab,Astroviruses,"Chu et al, RdRp gene","Astroviridae, Astroviruses: Chu, RdRp",Astroviridae,Institut Pasteur Cambodia,403866,Negative,0,NA
2013,Cambodia,186850,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus coromandra,0,1,895031,oral/nasal/oropharyngeal swab,Coronaviruses,"Modified Watanabe et al, RdRp gene","Coronaviridae, Coronaviruses: Anthony, RdRp",Coronaviridae,Institut Pasteur Cambodia,402686,Negative,0,NA
2013,Cambodia,186850,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus coromandra,0,1,895031,oral/nasal/oropharyngeal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,Institut Pasteur Cambodia,408658,Negative,0,NA
2013,Cambodia,186850,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus coromandra,0,1,895043,rectal/anal swab,Astroviruses,"Chu et al, RdRp gene","Astroviridae, Astroviruses: Chu, RdRp",Astroviridae,Institut Pasteur Cambodia,403865,Negative,0,NA
2013,Cambodia,186850,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus coromandra,0,1,895043,rectal/anal swab,Coronaviruses,"Modified Watanabe et al, RdRp gene","Coronaviridae, Coronaviruses: Anthony, RdRp",Coronaviridae,Institut Pasteur Cambodia,402651,Negative,0,NA
2013,Cambodia,186850,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus coromandra,0,1,895043,rectal/anal swab,Paramyxoviruses,"Tong et al, Pol gene","Paramyxoviridae, Paramyxoviruses: Tong, Pol",Paramyxoviridae,Institut Pasteur Cambodia,408457,Negative,0,NA
2013,Cambodia,186851,Chiroptera,Vespertilionidae,Pipistrellus,Pipistrellus coromandra,0,1,895032,rectal/anal swab,Astroviruses,"Chu et al, RdRp gene","Astroviridae, Astroviruses: Chu, RdRp",Astroviridae,Institut Pasteur Cambodia,403891,Negative,0,NA
